mhat,0.55,0.6,0.7,0.8,0.9,1.0
2,0.0037710513333168274,0.0038040543223708903,0.0036557588020549887,0.003284767117438463,0.002779929156430152,0.0022278528202948323
4,6.335327152589124e-05,5.5574193277533945e-05,3.8861714926022374e-05,2.4236930493350654e-05,1.3650617648658574e-05,7.0188317937967625e-06
8,6.726769989199801e-09,3.977994505041852e-09,1.1605620326845155e-09,2.741204512704241e-10,5.394160105139833e-11,9.061078831272726e-12
16,5.24451130903291e-16,4.685384512171288e-16,1.032619324480062e-15,5.182553900349599e-16,4.0609167412060937e-16,8.960555627767577e-16
24,8.595243477849112e-16,1.2471040649353924e-15,1.496353510168288e-15,6.419607238670381e-16,6.649311439668355e-16,4.879663852319637e-16
32,6.270329068442629e-14,7.636869839660226e-16,1.786210494641206e-15,8.982109100381167e-16,9.14302533076061e-16,7.968499596540985e-16
40,2.0077077771911236e-12,3.8526205602779183e-13,4.335797958347196e-15,6.011565507291745e-16,4.50964679939387e-15,1.4681083397116088e-15
