mhat,0.55,0.6,0.7,0.8,0.9,1.0
2,0.0033426753093685566,0.00338383494622278,0.0032688003323269976,0.002945504660159341,0.0024950157407277506,0.001998160673850529
4,5.623822797328959e-05,4.9523172060836146e-05,3.480737136313389e-05,2.1769017685200056e-05,1.2276280663289354e-05,6.312954599271307e-06
8,5.959995328210952e-09,3.5456298560945897e-09,1.0406711610781446e-09,2.4644097662773545e-10,4.855208642721339e-11,8.158600612722262e-12
16,2.923069711687912e-16,3.625138817170154e-16,7.430508644831405e-16,4.1003941279112923e-16,3.2280760371343837e-16,7.910754968170759e-16
24,4.53793956568814e-16,7.795961678411813e-16,1.0975236703474761e-15,5.286591455420388e-16,5.153497786134656e-16,4.006119445500565e-16
32,3.337545580121899e-15,5.30211905017039e-16,1.6380503347341596e-15,7.15600295192958e-16,7.229759026992091e-16,6.249856886875881e-16
40,9.355874938136141e-14,1.8503513739535643e-14,5.877749169831186e-16,5.116342470125721e-16,3.760117980104102e-15,1.1232551130760512e-15
