,2,4,8,16,24,32
0.55,0.0002003369810125954,0.00021466055544007908,0.00022427461097250948,0.00023044386230429697,0.00023308517891332215,0.0002833486432171794
0.65,0.00018269778885710646,0.00019392649929039044,0.00019986378407156854,0.00020659610432172232,0.00020389540187281093,0.00020994259027973952
0.75,0.0001686968888665832,0.00017779050374210742,0.00018088388216152887,0.0001838024648741592,0.00018392909561978324,0.00018500008823590325
0.85,0.00015793838714365404,0.00016537094053492175,0.00016703365940383267,0.00016847595862918218,0.00016874358406873276,0.00016913377371165182
0.95,0.00014987967940142746,0.0001559188596143302,0.00015683035032292795,0.00015761622944333002,0.00015780020979860583,0.0001579041752975255
1.0,0.00014665485125426794,0.00015207114320108832,0.0001527446096954316,0.00015331344089724208,0.00015346163752847722,0.0001535641342911912
