alpha,2,4,8,16,24,32
0.55,0.0011050307725657185,0.0008567162733449326,0.0013616065656680452,0.0028158865434035106,0.00406385828666309,0.005102464980596593
0.6,0.0012089809434448276,0.0016831259364371973,0.002448035267912382,0.0035906978052195073,0.004490415444745267,0.005224815200215047
0.7,0.0014483571385961844,0.001689770117757725,0.0020787949044716978,0.0026198257010076314,0.003021241230944997,0.003347558840653277
0.8,0.001205852229994665,0.0012949093717730088,0.0014579876725311885,0.0016767633683691366,0.0018374176680003816,0.0019615349131223247
0.9,0.0009405743817408904,0.0009446505890000511,0.0009846614576104517,0.0010435014530363743,0.001086822012758588,0.0011220082320917877
1.0,0.00024296335769732996,0.0002135902891273582,0.00019713284829923184,0.00018766722555394415,0.00018329410507683585,0.00018166189626437097
